"cluster_id","ccount","slot_signature_token"
133480,1,LH:73|RH:41|TF:0|LE:0|RE:0|MO:47|SH:0|WA:60|FT:0
133481,1,LH:41|RH:60|TF:0|LE:0|RE:0|MO:44|SH:0|WA:44|FT:0
133482,1,LH:41|RH:58|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0
133483,1,LH:76|RH:67|TF:0|LE:0|RE:0|MO:73|SH:0|WA:56|FT:0
133484,1,LH:73|RH:0|TF:73|LE:73|RE:0|MO:67|SH:0|WA:0|FT:0
133485,1,LH:1|RH:67|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133486,1,LH:63|RH:67|TF:92|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133487,1,LH:0|RH:73|TF:0|LE:113|RE:113|MO:0|SH:0|WA:0|FT:0
133488,1,LH:60|RH:48|TF:0|LE:0|RE:0|MO:45|SH:0|WA:0|FT:0
133490,1,LH:39|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133491,1,LH:74|RH:72|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133492,1,LH:60|RH:2|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133493,1,LH:47|RH:48|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133494,1,LH:32|RH:82|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133495,1,LH:0|RH:110|TF:0|LE:0|RE:0|MO:90|SH:0|WA:0|FT:0
133496,1,LH:39|RH:0|TF:0|LE:0|RE:0|MO:90|SH:0|WA:0|FT:0
133497,1,LH:73|RH:73|TF:32|LE:32|RE:0|MO:0|SH:0|WA:0|FT:0
133498,1,LH:0|RH:80|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133499,1,LH:56|RH:56|TF:0|LE:0|RE:0|MO:52|SH:0|WA:0|FT:0
133500,1,LH:66|RH:64|TF:92|LE:0|RE:0|MO:66|SH:0|WA:0|FT:0
133501,1,LH:67|RH:90|TF:0|LE:0|RE:0|MO:89|SH:0|WA:56|FT:0
133502,1,LH:72|RH:72|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133503,1,LH:92|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133505,1,LH:63|RH:73|TF:0|LE:0|RE:0|MO:24|SH:0|WA:0|FT:0
133506,1,LH:57|RH:0|TF:0|LE:0|RE:0|MO:41|SH:0|WA:60|FT:0
133507,1,LH:52|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:44|FT:0
133508,1,LH:24|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133509,1,LH:92|RH:63|TF:0|LE:0|RE:0|MO:79|SH:0|WA:0|FT:0
133510,1,LH:86|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:86|FT:0
133511,1,LH:81|RH:81|TF:0|LE:115|RE:115|MO:0|SH:0|WA:0|FT:0
133512,1,LH:24|RH:24|TF:0|LE:0|RE:0|MO:81|SH:27|WA:0|FT:0
133513,1,LH:38|RH:38|TF:0|LE:0|RE:0|MO:0|SH:0|WA:81|FT:0
133514,1,LH:59|RH:100|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133515,1,LH:37|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133516,1,LH:48|RH:48|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133517,1,LH:79|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133518,1,LH:67|RH:88|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133519,1,LH:92|RH:63|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0
133520,1,LH:8|RH:58|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133521,1,LH:48|RH:77|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133522,1,LH:60|RH:60|TF:0|LE:0|RE:0|MO:55|SH:27|WA:0|FT:0
133523,1,LH:44|RH:73|TF:0|LE:0|RE:0|MO:24|SH:0|WA:0|FT:0
133524,1,LH:63|RH:60|TF:0|LE:0|RE:0|MO:55|SH:0|WA:55|FT:0
133525,1,LH:44|RH:44|TF:0|LE:0|RE:0|MO:41|SH:0|WA:63|FT:0
133526,1,LH:62|RH:73|TF:0|LE:0|RE:0|MO:67|SH:27|WA:0|FT:0
133527,1,LH:62|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:62|FT:0
133528,1,LH:73|RH:95|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
133529,1,LH:63|RH:63|TF:0|LE:0|RE:0|MO:43|SH:0|WA:0|FT:0
133530,1,LH:60|RH:42|TF:0|LE:0|RE:0|MO:67|SH:0|WA:63|FT:0
133531,1,LH:75|RH:41|TF:0|LE:0|RE:0|MO:0|SH:27|WA:97|FT:0
133532,1,LH:83|RH:43|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133533,1,LH:44|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:50|FT:0
133534,1,LH:45|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:49|FT:0
133535,1,LH:50|RH:50|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133536,1,LH:60|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:49|FT:0
133537,1,LH:40|RH:40|TF:0|LE:0|RE:0|MO:55|SH:0|WA:60|FT:0
133538,1,LH:49|RH:77|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133540,1,LH:0|RH:41|TF:0|LE:113|RE:113|MO:0|SH:0|WA:0|FT:0
133541,1,LH:24|RH:41|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133542,1,LH:73|RH:14|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133543,1,LH:0|RH:57|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133544,1,LH:0|RH:0|TF:47|LE:0|RE:0|MO:0|SH:0|WA:47|FT:0
133545,1,LH:62|RH:62|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0
133546,1,LH:62|RH:62|TF:0|LE:0|RE:0|MO:73|SH:0|WA:56|FT:0
133547,1,LH:63|RH:63|TF:0|LE:0|RE:0|MO:86|SH:0|WA:0|FT:0
133549,1,LH:73|RH:83|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:0
133550,1,LH:54|RH:54|TF:0|LE:0|RE:0|MO:51|SH:0|WA:51|FT:0
133552,1,LH:0|RH:15|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133553,1,LH:57|RH:57|TF:0|LE:0|RE:113|MO:0|SH:0|WA:0|FT:0
133554,1,LH:45|RH:74|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133555,1,LH:64|RH:77|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133557,1,LH:58|RH:40|TF:0|LE:0|RE:0|MO:55|SH:0|WA:60|FT:0
133558,1,LH:45|RH:60|TF:0|LE:42|RE:0|MO:0|SH:0|WA:0|FT:0
133559,1,LH:73|RH:24|TF:0|LE:0|RE:73|MO:0|SH:0|WA:56|FT:0
133560,1,LH:43|RH:46|TF:46|LE:0|RE:0|MO:46|SH:0|WA:0|FT:0
133561,1,LH:58|RH:47|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0
133562,1,LH:24|RH:28|TF:0|LE:0|RE:0|MO:92|SH:0|WA:0|FT:0
133563,1,LH:56|RH:56|TF:0|LE:82|RE:0|MO:0|SH:0|WA:56|FT:0
133564,1,LH:65|RH:90|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133565,1,LH:62|RH:79|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133566,1,LH:89|RH:90|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133567,1,LH:57|RH:67|TF:0|LE:0|RE:0|MO:63|SH:0|WA:73|FT:0
133568,1,LH:0|RH:60|TF:0|LE:0|RE:0|MO:76|SH:0|WA:0|FT:0
133569,1,LH:60|RH:48|TF:0|LE:0|RE:0|MO:42|SH:0|WA:56|FT:0
133570,1,LH:25|RH:95|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133571,1,LH:41|RH:95|TF:0|LE:0|RE:0|MO:41|SH:0|WA:60|FT:0
133572,1,LH:54|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133573,1,LH:56|RH:0|TF:0|LE:0|RE:49|MO:0|SH:0|WA:0|FT:0
133574,1,LH:58|RH:63|TF:0|LE:0|RE:0|MO:41|SH:0|WA:60|FT:0
133575,1,LH:45|RH:63|TF:0|LE:73|RE:0|MO:0|SH:0|WA:60|FT:0
133576,1,LH:62|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133577,1,LH:63|RH:95|TF:0|LE:0|RE:0|MO:63|SH:0|WA:56|FT:0
133578,1,LH:63|RH:64|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133579,1,LH:63|RH:63|TF:0|LE:113|RE:113|MO:0|SH:0|WA:0|FT:0
133580,1,LH:73|RH:0|TF:111|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133582,1,LH:59|RH:59|TF:0|LE:0|RE:0|MO:41|SH:27|WA:0|FT:0
133583,1,LH:73|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:62|FT:0
133584,1,LH:37|RH:37|TF:0|LE:0|RE:0|MO:86|SH:0|WA:86|FT:0
133585,1,LH:59|RH:2|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133586,1,LH:72|RH:72|TF:0|LE:0|RE:0|MO:39|SH:0|WA:0|FT:0
133587,1,LH:73|RH:60|TF:0|LE:0|RE:73|MO:0|SH:0|WA:0|FT:0
133588,1,LH:24|RH:32|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133589,1,LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:55|FT:0
133590,1,LH:95|RH:41|TF:0|LE:0|RE:0|MO:67|SH:0|WA:60|FT:0
133591,1,LH:58|RH:58|TF:114|LE:114|RE:0|MO:0|SH:0|WA:0|FT:0
133592,1,LH:27|RH:27|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
133593,1,LH:58|RH:58|TF:0|LE:0|RE:0|MO:41|SH:0|WA:60|FT:0
133594,1,LH:0|RH:97|TF:97|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133595,1,LH:38|RH:38|TF:0|LE:0|RE:0|MO:0|SH:27|WA:60|FT:0
133596,1,LH:51|RH:37|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133597,1,LH:47|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:49|FT:0
133598,1,LH:74|RH:75|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133599,1,LH:72|RH:44|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133600,1,LH:8|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:56|FT:0
133601,1,LH:41|RH:56|TF:0|LE:0|RE:0|MO:67|SH:0|WA:60|FT:0
133602,1,LH:39|RH:80|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:0
133603,1,LH:97|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:56|FT:0
133604,1,LH:41|RH:42|TF:74|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133605,1,LH:60|RH:69|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133606,1,LH:67|RH:63|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133607,1,LH:60|RH:63|TF:0|LE:42|RE:0|MO:0|SH:0|WA:0|FT:0
133608,1,LH:92|RH:92|TF:0|LE:0|RE:0|MO:67|SH:0|WA:63|FT:0
133609,1,LH:28|RH:74|TF:0|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
133610,1,LH:57|RH:65|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:0
133611,1,LH:66|RH:66|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133612,1,LH:0|RH:60|TF:0|LE:0|RE:0|MO:73|SH:0|WA:0|FT:0
133613,1,LH:110|RH:73|TF:0|LE:0|RE:0|MO:110|SH:27|WA:0|FT:0
133614,1,LH:28|RH:86|TF:0|LE:0|RE:0|MO:0|SH:0|WA:86|FT:0
133615,1,LH:45|RH:45|TF:0|LE:0|RE:0|MO:47|SH:0|WA:43|FT:0
133616,1,LH:117|RH:0|TF:0|LE:0|RE:0|MO:55|SH:0|WA:55|FT:0
133617,1,LH:56|RH:47|TF:0|LE:0|RE:73|MO:0|SH:27|WA:0|FT:0
133618,1,LH:60|RH:60|TF:0|LE:0|RE:0|MO:45|SH:0|WA:47|FT:0
133619,1,LH:50|RH:88|TF:0|LE:50|RE:0|MO:0|SH:0|WA:47|FT:0
133620,1,LH:45|RH:43|TF:0|LE:0|RE:0|MO:55|SH:0|WA:0|FT:0
133621,1,LH:47|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133622,1,LH:59|RH:59|TF:0|LE:0|RE:0|MO:54|SH:0|WA:81|FT:0
133623,1,LH:60|RH:81|TF:0|LE:0|RE:0|MO:0|SH:0|WA:44|FT:0
133624,1,LH:46|RH:0|TF:0|LE:0|RE:0|MO:47|SH:0|WA:88|FT:0
133625,1,LH:67|RH:67|TF:0|LE:0|RE:0|MO:43|SH:0|WA:55|FT:0
133626,1,LH:56|RH:57|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
133627,1,LH:67|RH:73|TF:0|LE:0|RE:0|MO:41|SH:0|WA:60|FT:0
133628,1,LH:42|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133629,1,LH:44|RH:41|TF:0|LE:42|RE:0|MO:0|SH:0|WA:0|FT:0
133630,1,LH:0|RH:41|TF:0|LE:0|RE:0|MO:41|SH:0|WA:60|FT:0
133631,1,LH:45|RH:45|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
133632,1,LH:76|RH:76|TF:0|LE:0|RE:0|MO:66|SH:0|WA:63|FT:0
133633,1,LH:66|RH:66|TF:74|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133634,1,LH:44|RH:92|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133635,1,LH:63|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:43|FT:0
133636,1,LH:64|RH:63|TF:0|LE:0|RE:0|MO:66|SH:27|WA:0|FT:0
133637,1,LH:96|RH:63|TF:0|LE:0|RE:0|MO:45|SH:27|WA:0|FT:0
133638,1,LH:94|RH:41|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133640,1,LH:0|RH:60|TF:0|LE:0|RE:0|MO:45|SH:0|WA:54|FT:0
133641,1,LH:63|RH:63|TF:0|LE:73|RE:0|MO:41|SH:0|WA:0|FT:0
133642,1,LH:0|RH:73|TF:0|LE:0|RE:0|MO:73|SH:0|WA:73|FT:0
133643,1,LH:67|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
133644,1,LH:26|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:54|FT:0
133645,1,LH:46|RH:49|TF:0|LE:46|RE:0|MO:0|SH:0|WA:0|FT:0
133646,1,LH:81|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133647,1,LH:63|RH:34|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133648,1,LH:90|RH:110|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133649,1,LH:110|RH:110|TF:0|LE:0|RE:0|MO:90|SH:0|WA:0|FT:0
133650,1,LH:0|RH:89|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0
133651,1,LH:67|RH:79|TF:0|LE:0|RE:0|MO:55|SH:0|WA:60|FT:0
133652,1,LH:0|RH:44|TF:0|LE:0|RE:0|MO:55|SH:0|WA:60|FT:0
133653,1,LH:67|RH:40|TF:0|LE:0|RE:0|MO:45|SH:0|WA:45|FT:0
133654,1,LH:72|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
133655,1,LH:41|RH:63|TF:0|LE:73|RE:0|MO:0|SH:27|WA:0|FT:0
133656,1,LH:45|RH:57|TF:0|LE:0|RE:0|MO:101|SH:0|WA:0|FT:0
133657,1,LH:54|RH:54|TF:112|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133658,1,LH:41|RH:79|TF:0|LE:0|RE:0|MO:79|SH:0|WA:26|FT:0
133659,1,LH:60|RH:79|TF:0|LE:0|RE:0|MO:73|SH:0|WA:56|FT:0
133660,1,LH:59|RH:59|TF:92|LE:0|RE:0|MO:0|SH:0|WA:59|FT:0
133661,1,LH:60|RH:68|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133662,1,LH:42|RH:43|TF:0|LE:0|RE:0|MO:50|SH:0|WA:0|FT:0
133663,1,LH:63|RH:95|TF:67|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133664,1,LH:67|RH:94|TF:0|LE:0|RE:0|MO:0|SH:27|WA:94|FT:0
133665,1,LH:80|RH:80|TF:0|LE:0|RE:0|MO:0|SH:0|WA:41|FT:0
133666,1,LH:55|RH:60|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133668,1,LH:77|RH:77|TF:0|LE:0|RE:0|MO:77|SH:0|WA:41|FT:0
133669,1,LH:0|RH:55|TF:0|LE:47|RE:0|MO:45|SH:0|WA:0|FT:0
133670,1,LH:47|RH:0|TF:0|LE:0|RE:0|MO:45|SH:0|WA:0|FT:0
133671,1,LH:0|RH:29|TF:0|LE:0|RE:49|MO:45|SH:0|WA:0|FT:0
133672,1,LH:72|RH:78|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
133673,1,LH:83|RH:26|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133674,1,LH:0|RH:0|TF:111|LE:73|RE:73|MO:0|SH:0|WA:0|FT:0
133675,1,LH:27|RH:97|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133676,1,LH:0|RH:56|TF:0|LE:0|RE:0|MO:110|SH:0|WA:56|FT:0
133677,1,LH:57|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133678,1,LH:59|RH:59|TF:0|LE:0|RE:0|MO:41|SH:0|WA:55|FT:0
133679,1,LH:79|RH:79|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0
133681,1,LH:44|RH:73|TF:0|LE:0|RE:0|MO:47|SH:0|WA:45|FT:0
133682,1,LH:0|RH:69|TF:0|LE:0|RE:0|MO:49|SH:0|WA:47|FT:0
133683,1,LH:45|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133684,1,LH:73|RH:73|TF:0|LE:0|RE:0|MO:55|SH:0|WA:45|FT:0
133685,1,LH:75|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133687,1,LH:45|RH:57|TF:0|LE:0|RE:0|MO:42|SH:0|WA:0|FT:0
133688,1,LH:59|RH:59|TF:0|LE:0|RE:0|MO:86|SH:0|WA:86|FT:0
133689,1,LH:60|RH:56|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0
133690,1,LH:42|RH:42|TF:0|LE:50|RE:0|MO:50|SH:0|WA:0|FT:0
133692,1,LH:54|RH:54|TF:0|LE:73|RE:73|MO:0|SH:0|WA:0|FT:0
133693,1,LH:73|RH:73|TF:0|LE:0|RE:0|MO:0|SH:27|WA:88|FT:0
133694,1,LH:73|RH:32|TF:0|LE:73|RE:0|MO:0|SH:27|WA:0|FT:0
133695,1,LH:32|RH:73|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
133696,1,LH:41|RH:58|TF:0|LE:0|RE:0|MO:41|SH:27|WA:0|FT:0
133697,1,LH:65|RH:73|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0
133698,1,LH:67|RH:45|TF:0|LE:113|RE:113|MO:0|SH:0|WA:0|FT:0
133700,1,LH:43|RH:0|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133701,1,LH:59|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133702,1,LH:73|RH:56|TF:0|LE:0|RE:0|MO:63|SH:0|WA:63|FT:0
133703,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:45|SH:0|WA:57|FT:0
133704,1,LH:32|RH:57|TF:0|LE:0|RE:0|MO:45|SH:0|WA:45|FT:0
133705,1,LH:60|RH:69|TF:0|LE:0|RE:0|MO:0|SH:0|WA:43|FT:0
133706,1,LH:58|RH:92|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133707,1,LH:0|RH:67|TF:0|LE:0|RE:0|MO:76|SH:0|WA:0|FT:0
133708,1,LH:80|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133709,1,LH:43|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133710,1,LH:57|RH:57|TF:0|LE:76|RE:76|MO:0|SH:0|WA:0|FT:0
133711,1,LH:49|RH:0|TF:0|LE:0|RE:0|MO:45|SH:0|WA:60|FT:0
133712,1,LH:0|RH:34|TF:0|LE:32|RE:0|MO:0|SH:0|WA:0|FT:0
133713,1,LH:60|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:107|FT:0
133714,1,LH:81|RH:27|TF:0|LE:0|RE:0|MO:81|SH:0|WA:81|FT:0
133715,1,LH:67|RH:60|TF:0|LE:0|RE:0|MO:41|SH:0|WA:44|FT:0
133716,1,LH:63|RH:73|TF:0|LE:0|RE:0|MO:63|SH:0|WA:0|FT:0
133717,1,LH:67|RH:41|TF:0|LE:0|RE:0|MO:24|SH:0|WA:0|FT:0
133718,1,LH:69|RH:72|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133719,1,LH:26|RH:46|TF:0|LE:0|RE:0|MO:0|SH:0|WA:80|FT:0
133720,1,LH:58|RH:57|TF:0|LE:0|RE:0|MO:0|SH:27|WA:60|FT:0
133721,1,LH:0|RH:63|TF:0|LE:0|RE:0|MO:90|SH:0|WA:63|FT:0
133722,1,LH:58|RH:41|TF:0|LE:0|RE:0|MO:45|SH:0|WA:60|FT:0
133723,1,LH:38|RH:67|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133724,1,LH:110|RH:0|TF:0|LE:0|RE:0|MO:110|SH:0|WA:63|FT:0
133725,1,LH:65|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
133726,1,LH:17|RH:17|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
133727,1,LH:66|RH:94|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133729,1,LH:56|RH:67|TF:0|LE:0|RE:0|MO:40|SH:0|WA:60|FT:0
133730,1,LH:77|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133731,1,LH:72|RH:0|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133732,1,LH:57|RH:57|TF:0|LE:0|RE:0|MO:50|SH:0|WA:0|FT:0
133733,1,LH:99|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133734,1,LH:86|RH:86|TF:92|LE:0|RE:0|MO:0|SH:0|WA:32|FT:0
133735,1,LH:56|RH:56|TF:74|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133736,1,LH:0|RH:95|TF:0|LE:0|RE:0|MO:41|SH:27|WA:0|FT:0
133737,1,LH:58|RH:24|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
133738,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:110|SH:0|WA:62|FT:0
133739,1,LH:96|RH:0|TF:0|LE:96|RE:96|MO:0|SH:0|WA:0|FT:0
133740,1,LH:45|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133741,1,LH:50|RH:55|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133742,1,LH:76|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133744,1,LH:56|RH:25|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
133745,1,LH:58|RH:46|TF:0|LE:0|RE:0|MO:41|SH:0|WA:41|FT:0
133746,1,LH:72|RH:72|TF:0|LE:0|RE:0|MO:0|SH:0|WA:88|FT:0
133747,1,LH:88|RH:75|TF:0|LE:0|RE:46|MO:0|SH:0|WA:60|FT:0
133748,1,LH:72|RH:69|TF:0|LE:0|RE:0|MO:0|SH:0|WA:51|FT:0
133749,1,LH:49|RH:49|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
133750,1,LH:56|RH:73|TF:0|LE:0|RE:0|MO:0|SH:0|WA:81|FT:0
133751,1,LH:79|RH:63|TF:0|LE:0|RE:0|MO:73|SH:0|WA:0|FT:0
133752,1,LH:71|RH:63|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0
133754,1,LH:0|RH:0|TF:0|LE:32|RE:0|MO:0|SH:0|WA:32|FT:0
133755,1,LH:76|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:50|FT:0
133756,1,LH:68|RH:44|TF:0|LE:0|RE:0|MO:45|SH:0|WA:45|FT:0
133757,1,LH:32|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:59|FT:0
133758,1,LH:74|RH:45|TF:0|LE:0|RE:0|MO:73|SH:0|WA:0|FT:0
133759,1,LH:43|RH:47|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133760,1,LH:45|RH:44|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
133761,1,LH:80|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133762,1,LH:55|RH:40|TF:0|LE:0|RE:0|MO:0|SH:27|WA:60|FT:0
133763,1,LH:46|RH:88|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133764,1,LH:56|RH:60|TF:0|LE:0|RE:0|MO:43|SH:0|WA:60|FT:0
133765,1,LH:46|RH:39|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
133766,1,LH:56|RH:42|TF:0|LE:0|RE:0|MO:55|SH:0|WA:0|FT:0
133767,1,LH:73|RH:79|TF:0|LE:0|RE:0|MO:67|SH:0|WA:63|FT:0
133768,1,LH:63|RH:80|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
133769,1,LH:67|RH:41|TF:92|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
133770,1,LH:48|RH:95|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133771,1,LH:48|RH:50|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
133772,1,LH:68|RH:0|TF:0|LE:0|RE:0|MO:73|SH:0|WA:73|FT:0
133773,1,LH:95|RH:60|TF:0|LE:0|RE:0|MO:63|SH:0|WA:56|FT:0
133774,1,LH:41|RH:73|TF:0|LE:0|RE:0|MO:73|SH:0|WA:63|FT:0
